100/rand0000.stg,4,146
100/rand0001.stg,4,134
100/rand0002.stg,4,175
100/rand0003.stg,4,132
100/rand0004.stg,4,134
100/rand0005.stg,4,332
100/rand0006.stg,4,299
100/rand0007.stg,4,279
100/rand0008.stg,4,259
100/rand0009.stg,4,309
100/rand0010.stg,4,146
100/rand0011.stg,4,142
100/rand0012.stg,4,250
100/rand0013.stg,4,158
100/rand0014.stg,4,132
100/rand0015.stg,4,273
100/rand0016.stg,4,331
100/rand0017.stg,4,285
100/rand0018.stg,4,237
100/rand0019.stg,4,362,363
100/rand0020.stg,4,140
100/rand0021.stg,4,139
100/rand0022.stg,4,134
100/rand0023.stg,4,137
100/rand0024.stg,4,138
100/rand0025.stg,4,258
100/rand0026.stg,4,272
100/rand0027.stg,4,246
100/rand0028.stg,4,259
100/rand0029.stg,4,356
100/rand0030.stg,4,127
100/rand0031.stg,4,138
100/rand0032.stg,4,139
100/rand0033.stg,4,145
100/rand0034.stg,4,137
100/rand0035.stg,4,252
100/rand0036.stg,4,251
100/rand0037.stg,4,245
100/rand0038.stg,4,269
100/rand0039.stg,4,229
100/rand0040.stg,4,144
100/rand0041.stg,4,136
100/rand0042.stg,4,169
100/rand0043.stg,4,122
100/rand0044.stg,4,128
100/rand0045.stg,4,349
100/rand0046.stg,4,260
100/rand0047.stg,4,263
100/rand0048.stg,4,262
100/rand0049.stg,4,237
100/rand0050.stg,4,142
100/rand0051.stg,4,137
100/rand0052.stg,4,136
100/rand0053.stg,4,138
100/rand0054.stg,4,140
100/rand0055.stg,4,265
100/rand0056.stg,4,268
100/rand0057.stg,4,266
100/rand0058.stg,4,265
100/rand0059.stg,4,256
100/rand0060.stg,4,252
100/rand0061.stg,4,195,197
100/rand0062.stg,4,140
100/rand0063.stg,4,136
100/rand0064.stg,4,262
100/rand0065.stg,4,276
100/rand0066.stg,4,253
100/rand0067.stg,4,543
100/rand0068.stg,4,413
100/rand0069.stg,4,286,297
100/rand0070.stg,4,307
100/rand0071.stg,4,278
100/rand0072.stg,4,203
100/rand0073.stg,4,116
100/rand0074.stg,4,275
100/rand0075.stg,4,366
100/rand0076.stg,4,277
100/rand0077.stg,4,574
100/rand0078.stg,4,457
100/rand0079.stg,4,286
100/rand0080.stg,4,139
100/rand0081.stg,4,201
100/rand0082.stg,4,195
100/rand0083.stg,4,143
100/rand0084.stg,4,236
100/rand0085.stg,4,366
100/rand0086.stg,4,311
100/rand0087.stg,4,258
100/rand0088.stg,4,480
100/rand0089.stg,4,314
100/rand0090.stg,4,137
100/rand0091.stg,4,138
100/rand0092.stg,4,137
100/rand0093.stg,4,148
100/rand0094.stg,4,150
100/rand0095.stg,4,278
100/rand0096.stg,4,260
100/rand0097.stg,4,248
100/rand0098.stg,4,263
100/rand0099.stg,4,281
100/rand0100.stg,4,138
100/rand0101.stg,4,131,134
100/rand0102.stg,4,129
100/rand0103.stg,4,142
100/rand0104.stg,4,134
100/rand0105.stg,4,239,252
100/rand0106.stg,4,242
100/rand0107.stg,4,245
100/rand0108.stg,4,289,290
100/rand0109.stg,4,275
100/rand0110.stg,4,137
100/rand0111.stg,4,140
100/rand0112.stg,4,136
100/rand0113.stg,4,137
100/rand0114.stg,4,137
100/rand0115.stg,4,263
100/rand0116.stg,4,260
100/rand0117.stg,4,263
100/rand0118.stg,4,250
100/rand0119.stg,4,262
100/rand0120.stg,4,223
100/rand0121.stg,4,193
100/rand0122.stg,4,280
100/rand0123.stg,4,190,198
100/rand0124.stg,4,209
100/rand0125.stg,4,288
100/rand0126.stg,4,311
100/rand0127.stg,4,255
100/rand0128.stg,4,172
100/rand0129.stg,4,297
100/rand0130.stg,4,210
100/rand0131.stg,4,206
100/rand0132.stg,4,230
100/rand0133.stg,4,221,226
100/rand0134.stg,4,210
100/rand0135.stg,4,198
100/rand0136.stg,4,206
100/rand0137.stg,4,180
100/rand0138.stg,4,204
100/rand0139.stg,4,191
100/rand0140.stg,4,233
100/rand0141.stg,4,196
100/rand0142.stg,4,224
100/rand0143.stg,4,210
100/rand0144.stg,4,188
100/rand0145.stg,4,200
100/rand0146.stg,4,189
100/rand0147.stg,4,181
100/rand0148.stg,4,196
100/rand0149.stg,4,189
100/rand0150.stg,4,359
100/rand0151.stg,4,245
100/rand0152.stg,4,224
100/rand0153.stg,4,396
100/rand0154.stg,4,278
100/rand0155.stg,4,180,181
100/rand0156.stg,4,438
100/rand0157.stg,4,454
100/rand0158.stg,4,205
100/rand0159.stg,4,218
100/rand0160.stg,4,328
100/rand0161.stg,4,234,235
100/rand0162.stg,4,208
100/rand0163.stg,4,336
100/rand0164.stg,4,302
100/rand0165.stg,4,187
100/rand0166.stg,4,196
100/rand0167.stg,4,198
100/rand0168.stg,4,212
100/rand0169.stg,4,201
100/rand0170.stg,4,183
100/rand0171.stg,4,226
100/rand0172.stg,4,195
100/rand0173.stg,4,199,206
100/rand0174.stg,4,214
100/rand0175.stg,4,201
100/rand0176.stg,4,197
100/rand0177.stg,4,206
100/rand0178.stg,4,189
100/rand0179.stg,4,182
